Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
38784,27,blue-collar,married,secondary,0,1295,1,0,cellular,14,may,1106,1,-1,0,unk0wn,0
38785,31,blue-collar,single,primary,0,538,1,0,cellular,14,may,703,4,-1,0,unk0wn,0
38786,43,technician,single,tertiary,0,275,1,0,telephone,14,may,151,2,360,1,other,0
38787,39,blue-collar,married,secondary,0,300,1,0,cellular,14,may,506,1,-1,0,unk0wn,0
38788,39,blue-collar,married,secondary,0,-220,1,0,cellular,14,may,282,1,352,2,failure,0
38789,32,blue-collar,single,secondary,0,811,1,0,cellular,14,may,563,1,-1,0,unk0wn,1
38790,23,blue-collar,single,secondary,0,1105,1,0,cellular,14,may,377,1,-1,0,unk0wn,0
38791,42,blue-collar,single,primary,0,177,1,0,cellular,14,may,174,2,-1,0,unk0wn,0
38792,33,blue-collar,married,secondary,0,245,1,0,cellular,14,may,437,2,370,8,other,0
38793,47,self-employed,married,tertiary,0,3,1,0,cellular,14,may,199,15,-1,0,unk0wn,0
38794,29,admin.,married,secondary,0,1761,1,1,cellular,14,may,175,1,-1,0,unk0wn,0
38795,33,management,married,primary,0,262,1,0,cellular,14,may,386,3,-1,0,unk0wn,0
38796,42,self-employed,married,secondary,0,2,1,0,cellular,14,may,51,5,-1,0,unk0wn,0
38797,37,admin.,divorced,secondary,0,141,1,0,cellular,14,may,233,1,-1,0,unk0wn,0
38798,33,blue-collar,single,primary,0,60,1,0,cellular,14,may,74,1,290,2,failure,0
38799,33,management,single,tertiary,0,-149,1,0,cellular,14,may,111,1,296,3,failure,0
38800,24,services,single,unk0wn,0,608,1,0,cellular,14,may,184,1,-1,0,unk0wn,0
38801,58,self-employed,married,secondary,0,28318,1,0,cellular,14,may,168,2,-1,0,unk0wn,0
38802,25,services,single,secondary,0,-107,1,0,cellular,14,may,156,1,-1,0,unk0wn,0
38803,33,technician,single,secondary,0,287,1,0,cellular,14,may,97,1,358,8,failure,0
38804,31,technician,single,secondary,0,23,1,0,cellular,14,may,97,1,370,1,failure,0
38805,37,services,divorced,secondary,0,75,1,0,cellular,14,may,160,1,-1,0,unk0wn,0
38806,39,services,single,secondary,0,1048,1,0,cellular,14,may,149,1,-1,0,unk0wn,0
38807,34,admin.,married,primary,0,0,1,1,cellular,14,may,1020,1,-1,0,unk0wn,1
38808,34,self-employed,single,tertiary,0,1272,1,0,cellular,14,may,202,1,-1,0,unk0wn,0
38809,44,housemaid,married,primary,0,1342,1,1,telephone,14,may,112,2,370,2,failure,0
38810,53,management,married,tertiary,0,261,1,0,telephone,14,may,154,2,336,2,failure,0
38811,24,blue-collar,married,primary,0,456,0,0,cellular,14,may,337,2,-1,0,unk0wn,0
38812,36,self-employed,divorced,tertiary,0,1354,1,0,cellular,14,may,1723,1,356,2,success,1
38813,35,student,divorced,primary,0,2755,1,0,cellular,14,may,177,2,345,3,other,0
38814,33,services,single,secondary,0,-448,1,0,cellular,14,may,95,2,-1,0,unk0wn,0
38815,43,blue-collar,married,primary,0,533,1,0,cellular,14,may,246,2,370,1,other,0
38816,58,blue-collar,divorced,primary,0,2246,1,0,cellular,14,may,294,2,-1,0,unk0wn,0
38817,52,management,divorced,tertiary,0,482,1,0,cellular,14,may,162,4,365,1,failure,0
38818,29,admin.,divorced,secondary,0,-254,1,0,cellular,14,may,406,2,-1,0,unk0wn,1
38819,46,blue-collar,married,secondary,0,312,1,0,cellular,14,may,20,2,-1,0,unk0wn,0
38820,34,blue-collar,married,secondary,0,237,1,0,cellular,14,may,115,3,-1,0,unk0wn,0
38821,36,blue-collar,divorced,primary,0,0,0,0,cellular,14,may,543,2,-1,0,unk0wn,0
38822,35,blue-collar,married,primary,0,422,1,0,cellular,14,may,73,1,-1,0,unk0wn,0
38823,42,housemaid,single,primary,0,1179,1,0,cellular,14,may,136,1,337,4,failure,0
38824,39,blue-collar,single,secondary,0,0,1,0,cellular,14,may,9,10,330,10,other,0
38825,37,blue-collar,married,secondary,0,700,1,0,cellular,14,may,138,1,-1,0,unk0wn,0
38826,33,housemaid,single,secondary,0,96,1,0,cellular,14,may,30,6,-1,0,unk0wn,0
38827,45,blue-collar,married,secondary,0,1003,1,0,cellular,14,may,444,1,-1,0,unk0wn,0
38828,26,services,married,secondary,0,864,1,1,cellular,14,may,466,1,-1,0,unk0wn,0
38829,48,blue-collar,divorced,secondary,0,65,1,0,cellular,14,may,146,1,370,1,failure,0
38830,33,blue-collar,married,secondary,0,249,1,0,cellular,14,may,7,7,287,4,failure,0
38831,36,blue-collar,married,secondary,0,779,1,0,cellular,14,may,172,1,-1,0,unk0wn,0
38832,28,technician,married,secondary,0,58,1,0,cellular,14,may,16,6,351,1,failure,0
38833,35,services,divorced,secondary,0,221,1,0,cellular,14,may,150,1,360,1,failure,0
38834,27,blue-collar,married,secondary,0,-330,1,1,cellular,14,may,88,1,353,2,failure,0
38835,34,admin.,married,secondary,0,774,1,1,cellular,14,may,163,1,175,6,other,0
38836,45,blue-collar,married,secondary,0,87,1,0,cellular,14,may,96,1,360,3,failure,0
38837,46,blue-collar,divorced,secondary,0,1074,1,0,cellular,14,may,277,2,-1,0,unk0wn,0
38838,34,management,single,tertiary,0,28,1,0,cellular,14,may,175,1,358,2,failure,0
38839,31,blue-collar,married,secondary,0,536,1,0,cellular,14,may,22,6,-1,0,unk0wn,0
38840,29,technician,married,tertiary,0,604,1,0,cellular,14,may,430,4,-1,0,unk0wn,0
38841,50,blue-collar,married,secondary,0,2719,1,0,cellular,14,may,97,2,-1,0,unk0wn,0
38842,52,self-employed,married,secondary,0,213,1,0,cellular,14,may,164,2,-1,0,unk0wn,0
38843,35,technician,married,tertiary,0,4,1,0,cellular,14,may,88,1,-1,0,unk0wn,0
38844,38,management,married,tertiary,0,89,1,0,cellular,14,may,71,1,360,10,failure,0
38845,23,housemaid,single,secondary,0,650,1,0,cellular,14,may,136,1,367,4,failure,0
38846,56,blue-collar,married,secondary,0,-256,1,1,cellular,14,may,92,1,370,2,failure,0
38847,37,blue-collar,married,primary,0,190,1,0,cellular,14,may,17,6,-1,0,unk0wn,0
38848,36,technician,single,tertiary,0,0,1,0,cellular,14,may,155,2,303,3,other,0
38849,39,blue-collar,single,primary,0,-100,1,0,cellular,14,may,159,1,358,2,failure,0
38850,25,student,single,tertiary,0,938,1,0,cellular,14,may,36,1,352,1,other,0
38851,54,retired,divorced,tertiary,0,2682,1,0,cellular,14,may,334,1,-1,0,unk0wn,0
38852,35,management,single,tertiary,0,478,1,0,cellular,14,may,107,1,265,2,failure,0
38853,36,entrepreneur,divorced,secondary,0,2996,1,0,cellular,14,may,104,1,-1,0,unk0wn,0
38854,47,blue-collar,married,primary,0,881,1,0,cellular,14,may,143,1,370,2,failure,0
38855,46,blue-collar,married,secondary,0,130,1,0,cellular,14,may,106,1,349,1,failure,0
38856,46,admin.,married,secondary,0,-236,1,0,telephone,14,may,217,2,-1,0,unk0wn,0
38857,29,unemployed,married,tertiary,0,111,1,0,cellular,14,may,216,1,-1,0,unk0wn,0
38858,32,technician,married,tertiary,0,15,0,0,cellular,14,may,226,1,346,1,failure,0
38859,55,services,single,secondary,0,1126,1,0,telephone,14,may,166,1,-1,0,unk0wn,0
38860,38,blue-collar,married,primary,0,-42,1,0,cellular,14,may,87,1,-1,0,unk0wn,0
38861,25,admin.,single,secondary,0,1235,1,1,cellular,14,may,64,1,349,3,failure,0
38862,34,blue-collar,single,secondary,0,62,1,0,cellular,14,may,105,1,-1,0,unk0wn,0
38863,34,self-employed,single,unk0wn,0,687,1,0,cellular,14,may,99,2,-1,0,unk0wn,0
38864,29,blue-collar,married,secondary,0,-312,1,1,cellular,14,may,130,2,-1,0,unk0wn,0
38865,28,blue-collar,married,tertiary,0,335,1,0,cellular,14,may,256,1,322,3,success,0
38866,25,admin.,single,secondary,0,248,1,0,cellular,14,may,121,1,-1,0,unk0wn,0
38867,47,blue-collar,single,primary,0,133,1,0,cellular,14,may,285,1,330,3,other,0
38868,50,management,single,secondary,0,4527,1,0,cellular,14,may,140,1,-1,0,unk0wn,0
38869,37,management,married,tertiary,0,8821,1,0,cellular,14,may,167,1,-1,0,unk0wn,0
38870,28,blue-collar,married,secondary,0,519,1,1,cellular,14,may,311,1,-1,0,unk0wn,0
38871,54,management,divorced,tertiary,0,-449,1,0,cellular,14,may,691,1,-1,0,unk0wn,1
38872,42,blue-collar,divorced,primary,0,1563,1,0,cellular,14,may,164,2,364,1,failure,0
38873,43,services,married,primary,0,2567,1,0,cellular,14,may,109,1,360,2,failure,0
38874,29,blue-collar,married,secondary,0,7863,1,0,cellular,14,may,1129,1,-1,0,unk0wn,1
38875,30,services,married,secondary,0,1222,1,0,cellular,14,may,444,1,-1,0,unk0wn,0
38876,25,services,single,secondary,0,216,1,0,cellular,14,may,175,3,-1,0,unk0wn,0
38877,35,blue-collar,divorced,secondary,0,336,1,0,cellular,14,may,191,1,346,2,failure,1
38878,54,blue-collar,divorced,unk0wn,0,-473,1,0,cellular,14,may,239,1,351,2,failure,0
38879,52,blue-collar,married,secondary,0,633,1,0,cellular,14,may,292,1,-1,0,unk0wn,0
38880,55,blue-collar,divorced,unk0wn,0,1545,1,0,cellular,14,may,59,1,345,2,failure,0
38881,51,blue-collar,married,secondary,0,500,0,0,cellular,14,may,471,1,-1,0,unk0wn,0
38882,32,management,single,tertiary,0,499,1,0,cellular,14,may,182,1,339,2,failure,0
38883,33,entrepreneur,married,tertiary,0,1145,1,0,cellular,14,may,92,3,-1,0,unk0wn,0
38884,40,retired,single,primary,0,-79,0,0,cellular,14,may,396,1,370,1,failure,0
38885,56,retired,divorced,primary,0,48,1,0,cellular,14,may,132,2,-1,0,unk0wn,0
38886,37,management,divorced,secondary,0,1287,1,0,cellular,14,may,432,1,-1,0,unk0wn,0
38887,36,blue-collar,married,secondary,0,1049,1,0,cellular,14,may,224,4,-1,0,unk0wn,1
38888,37,services,married,secondary,0,6089,1,0,cellular,14,may,616,2,-1,0,unk0wn,1
38889,29,services,married,secondary,0,1002,1,0,cellular,14,may,50,2,-1,0,unk0wn,0
38890,46,admin.,single,secondary,0,-976,1,1,cellular,14,may,111,1,-1,0,unk0wn,0
38891,34,blue-collar,married,primary,0,109,1,0,cellular,14,may,685,2,-1,0,unk0wn,0
38892,44,self-employed,divorced,secondary,0,583,1,0,cellular,14,may,423,3,-1,0,unk0wn,0
38893,34,blue-collar,married,secondary,0,332,0,0,cellular,14,may,134,2,-1,0,unk0wn,0
38894,56,admin.,single,secondary,0,3309,1,0,cellular,14,may,65,1,-1,0,unk0wn,0
38895,34,admin.,married,secondary,0,384,1,0,cellular,14,may,551,2,-1,0,unk0wn,0
38896,35,technician,married,secondary,0,222,1,0,cellular,14,may,165,5,177,7,failure,0
38897,37,management,divorced,tertiary,0,-42,1,0,cellular,14,may,668,2,-1,0,unk0wn,1
38898,41,blue-collar,married,secondary,0,427,1,1,cellular,14,may,177,2,-1,0,unk0wn,0
38899,36,services,single,secondary,0,-267,1,0,cellular,14,may,99,7,352,1,failure,0
38900,33,technician,married,secondary,0,318,1,0,cellular,14,may,108,4,342,14,other,0
38901,32,blue-collar,married,secondary,0,169,1,0,cellular,14,may,291,2,-1,0,unk0wn,0
38902,39,management,divorced,tertiary,0,126,0,0,cellular,14,may,170,1,-1,0,unk0wn,0
38903,31,management,single,tertiary,0,0,1,1,cellular,14,may,117,3,352,3,failure,0
38904,34,blue-collar,married,secondary,0,2447,1,0,cellular,14,may,330,2,-1,0,unk0wn,0
38905,42,services,married,primary,0,248,1,0,cellular,14,may,480,2,-1,0,unk0wn,0
38906,29,admin.,single,secondary,0,891,1,0,cellular,14,may,172,2,352,1,failure,0
38907,48,blue-collar,married,secondary,0,333,1,0,cellular,14,may,24,6,-1,0,unk0wn,0
38908,40,blue-collar,married,primary,0,105,1,0,cellular,14,may,143,2,370,2,failure,0
38909,35,blue-collar,single,primary,0,246,0,0,cellular,14,may,157,2,345,5,failure,0
38910,49,management,divorced,tertiary,0,1253,1,0,cellular,14,may,83,2,-1,0,unk0wn,0
38911,53,management,married,tertiary,0,-388,1,0,cellular,14,may,111,3,356,1,other,0
38912,37,services,single,secondary,0,887,0,0,cellular,14,may,553,2,-1,0,unk0wn,0
38913,37,blue-collar,married,secondary,0,561,1,0,cellular,14,may,632,1,339,2,failure,0
38914,40,management,single,tertiary,0,2258,1,0,cellular,14,may,115,3,287,2,failure,0
38915,45,admin.,divorced,tertiary,0,569,1,0,cellular,14,may,228,1,-1,0,unk0wn,0
38916,34,admin.,married,secondary,0,626,1,0,cellular,14,may,142,2,-1,0,unk0wn,0
38917,57,blue-collar,single,primary,0,739,1,0,cellular,14,may,172,2,364,1,failure,0
38918,29,technician,single,secondary,0,1331,1,1,cellular,14,may,246,1,-1,0,unk0wn,0
38919,40,services,single,secondary,0,573,1,0,cellular,14,may,329,1,-1,0,unk0wn,0
38920,31,blue-collar,single,secondary,0,953,1,0,cellular,14,may,479,1,346,2,success,1
38921,31,management,married,tertiary,0,183,1,1,cellular,14,may,46,3,-1,0,unk0wn,0
38922,42,services,single,secondary,0,0,1,0,cellular,14,may,67,7,177,1,other,0
38923,47,management,married,secondary,0,177,1,0,cellular,14,may,95,3,-1,0,unk0wn,0
38924,32,blue-collar,single,primary,0,398,1,0,cellular,14,may,209,2,-1,0,unk0wn,0
38925,33,admin.,single,secondary,0,315,1,1,cellular,14,may,888,3,-1,0,unk0wn,1
38926,50,management,married,tertiary,0,451,1,0,cellular,14,may,441,3,-1,0,unk0wn,0
38927,31,blue-collar,married,primary,0,42,1,0,cellular,14,may,185,3,-1,0,unk0wn,0
38928,42,services,divorced,secondary,0,11177,1,0,cellular,14,may,229,6,373,1,other,0
38929,60,blue-collar,married,primary,0,2147,0,0,telephone,14,may,213,1,-1,0,unk0wn,0
38930,58,admin.,divorced,secondary,0,8548,1,0,cellular,14,may,175,8,-1,0,unk0wn,0
38931,43,blue-collar,married,primary,0,479,1,0,cellular,14,may,293,2,370,2,failure,0
38932,52,technician,married,tertiary,0,136,1,0,telephone,14,may,46,2,287,10,other,0
38933,38,blue-collar,married,secondary,0,1407,1,0,cellular,14,may,169,3,174,7,failure,0
38934,26,student,single,primary,0,114,1,0,cellular,14,may,226,2,-1,0,unk0wn,0
38935,31,blue-collar,single,primary,0,864,1,0,telephone,14,may,113,2,-1,0,unk0wn,0
38936,36,blue-collar,married,primary,0,4608,1,0,cellular,14,may,284,7,-1,0,unk0wn,0
38937,49,blue-collar,married,secondary,0,1039,1,0,cellular,14,may,156,2,178,1,failure,0
38938,47,admin.,married,secondary,0,1863,1,1,cellular,14,may,151,4,-1,0,unk0wn,0
38939,31,blue-collar,married,secondary,0,150,1,0,telephone,14,may,68,2,-1,0,unk0wn,0
38940,59,blue-collar,married,primary,0,5788,0,0,cellular,14,may,56,2,350,2,failure,0
38941,59,retired,divorced,secondary,0,5845,0,0,cellular,14,may,1060,2,-1,0,unk0wn,1
38942,33,blue-collar,married,secondary,0,43,1,0,cellular,14,may,332,2,358,2,failure,0
38943,35,blue-collar,married,secondary,0,2432,1,0,cellular,14,may,196,2,-1,0,unk0wn,0
38944,32,blue-collar,single,secondary,1,-575,1,0,cellular,14,may,24,6,346,9,failure,0
38945,29,technician,single,secondary,0,769,1,1,cellular,14,may,67,3,-1,0,unk0wn,0
38946,38,services,married,secondary,0,7708,1,0,cellular,14,may,218,4,331,3,other,0
38947,43,blue-collar,married,primary,0,18,1,0,cellular,14,may,131,2,370,3,other,0
38948,29,management,single,tertiary,0,-11,1,0,cellular,14,may,164,2,-1,0,unk0wn,0
38949,29,technician,single,secondary,0,70,1,1,cellular,14,may,400,2,-1,0,unk0wn,0
38950,28,student,single,secondary,0,1377,1,0,cellular,14,may,688,2,-1,0,unk0wn,1
38951,41,blue-collar,married,secondary,0,281,1,0,cellular,14,may,123,4,-1,0,unk0wn,0
38952,33,blue-collar,single,primary,0,405,1,0,cellular,14,may,99,4,353,1,failure,0
38953,36,admin.,single,secondary,0,886,1,1,cellular,14,may,362,6,-1,0,unk0wn,0
38954,43,blue-collar,married,primary,0,991,1,0,cellular,14,may,111,2,-1,0,unk0wn,0
38955,29,blue-collar,married,secondary,0,64,1,0,cellular,14,may,444,2,366,3,failure,0
38956,23,technician,single,secondary,0,1587,1,1,cellular,14,may,502,2,-1,0,unk0wn,0
38957,51,blue-collar,married,primary,0,354,1,0,cellular,14,may,276,2,344,1,other,0
38958,24,blue-collar,single,secondary,0,-169,1,0,cellular,14,may,366,2,-1,0,unk0wn,0
38959,50,admin.,divorced,secondary,0,124,1,1,cellular,14,may,367,2,289,19,failure,0
38960,51,blue-collar,married,secondary,0,814,1,0,cellular,14,may,17,8,-1,0,unk0wn,0
38961,44,blue-collar,married,secondary,0,466,1,1,cellular,14,may,158,5,350,1,other,0
38962,46,admin.,married,secondary,0,196,1,0,telephone,14,may,29,2,-1,0,unk0wn,0
38963,40,blue-collar,married,primary,0,309,1,0,cellular,14,may,221,2,-1,0,unk0wn,0
38964,30,blue-collar,married,secondary,0,1717,1,0,cellular,14,may,197,3,-1,0,unk0wn,0
38965,40,management,married,tertiary,0,229,1,0,cellular,14,may,183,3,-1,0,unk0wn,0
38966,37,services,single,secondary,0,608,0,0,cellular,14,may,380,3,-1,0,unk0wn,0
38967,36,management,married,tertiary,0,-296,1,0,cellular,14,may,113,3,-1,0,unk0wn,0
38968,34,blue-collar,married,secondary,0,2542,1,0,cellular,14,may,228,1,-1,0,unk0wn,0
38969,30,blue-collar,married,secondary,0,664,0,1,telephone,14,may,57,1,-1,0,unk0wn,0
38970,33,blue-collar,married,unk0wn,0,24,1,0,cellular,14,may,535,1,-1,0,unk0wn,0
38971,33,technician,single,tertiary,0,2412,1,0,cellular,14,may,91,1,356,2,other,0
38972,26,blue-collar,single,primary,0,93,1,0,cellular,14,may,43,3,-1,0,unk0wn,0
38973,28,management,single,tertiary,0,293,1,0,cellular,14,may,265,1,-1,0,unk0wn,0
38974,37,blue-collar,married,primary,0,2079,1,1,cellular,14,may,299,1,360,2,failure,0
38975,27,housemaid,married,primary,0,275,1,0,cellular,14,may,196,2,-1,0,unk0wn,0
38976,27,technician,single,secondary,0,218,1,0,cellular,14,may,1462,2,352,1,failure,0
38977,38,blue-collar,married,secondary,0,1731,1,1,cellular,14,may,162,2,350,4,failure,0
38978,31,blue-collar,married,primary,0,392,1,0,cellular,14,may,465,2,360,1,failure,0
38979,27,technician,married,secondary,0,806,1,0,cellular,14,may,304,2,332,21,failure,0
38980,40,technician,married,secondary,0,8536,1,1,cellular,14,may,487,2,-1,0,unk0wn,0
38981,35,blue-collar,married,secondary,0,1287,1,0,cellular,14,may,251,3,-1,0,unk0wn,0
38982,47,housemaid,married,primary,0,275,1,0,cellular,14,may,261,3,-1,0,unk0wn,0
38983,55,management,married,primary,0,338,1,0,cellular,14,may,8,4,300,5,failure,0
38984,36,management,married,tertiary,0,1041,1,0,cellular,14,may,480,2,-1,0,unk0wn,0
38985,35,admin.,married,secondary,0,100,1,0,cellular,14,may,171,4,-1,0,unk0wn,0
38986,29,admin.,married,secondary,0,792,1,0,cellular,14,may,374,2,-1,0,unk0wn,0
38987,43,blue-collar,married,secondary,0,30,0,0,cellular,14,may,60,5,371,2,failure,0
38988,31,management,married,tertiary,0,233,1,0,cellular,14,may,241,2,365,10,failure,0
38989,47,entrepreneur,married,tertiary,0,-497,1,0,cellular,14,may,176,2,-1,0,unk0wn,0
38990,31,self-employed,married,secondary,0,581,1,0,cellular,14,may,303,3,174,3,failure,0
38991,30,blue-collar,married,secondary,0,378,1,0,cellular,14,may,566,2,-1,0,unk0wn,1
38992,43,blue-collar,married,primary,0,1,1,1,cellular,14,may,649,2,-1,0,unk0wn,0
38993,38,blue-collar,divorced,primary,0,-258,1,0,cellular,14,may,134,2,370,4,other,0
38994,53,services,divorced,secondary,0,765,1,0,cellular,14,may,959,3,174,7,other,1
38995,41,technician,single,secondary,0,200,1,0,cellular,14,may,353,6,373,2,failure,0
38996,42,services,married,secondary,0,-166,0,0,cellular,14,may,337,4,-1,0,unk0wn,0
38997,39,technician,single,secondary,0,-143,1,0,cellular,14,may,93,2,349,7,failure,0
38998,34,blue-collar,married,secondary,0,259,1,0,cellular,14,may,291,2,-1,0,unk0wn,0
38999,27,admin.,single,secondary,0,54,1,0,cellular,14,may,252,2,-1,0,unk0wn,0
39000,35,admin.,single,secondary,0,-133,1,0,cellular,14,may,546,3,-1,0,unk0wn,0
39001,47,entrepreneur,married,unk0wn,0,676,1,1,cellular,14,may,204,2,364,3,failure,0
39002,54,blue-collar,married,secondary,0,-135,1,0,cellular,14,may,152,3,370,2,failure,0
39003,53,self-employed,married,primary,0,862,1,0,telephone,14,may,267,4,-1,0,unk0wn,0
39004,34,blue-collar,married,primary,0,79,1,0,cellular,14,may,406,2,-1,0,unk0wn,0
39005,35,blue-collar,married,primary,0,2212,1,0,cellular,14,may,320,2,353,4,other,0
39006,26,blue-collar,married,secondary,0,5795,1,0,cellular,14,may,1094,2,-1,0,unk0wn,1
39007,30,admin.,single,secondary,0,315,1,0,cellular,14,may,884,3,346,4,failure,1
39008,53,retired,married,secondary,0,6095,1,1,cellular,14,may,410,5,-1,0,unk0wn,0
39009,44,technician,married,secondary,0,736,1,0,telephone,14,may,210,2,-1,0,unk0wn,0
39010,56,blue-collar,married,primary,0,309,1,0,cellular,14,may,198,2,367,4,failure,0
39011,35,technician,married,secondary,0,650,1,0,cellular,14,may,241,2,349,2,failure,0
39012,35,management,single,tertiary,0,916,1,0,cellular,14,may,460,2,-1,0,unk0wn,1
39013,34,admin.,married,secondary,0,124,1,0,telephone,14,may,604,4,366,2,other,1
39014,55,blue-collar,married,primary,0,-219,1,0,telephone,14,may,427,2,364,4,failure,0
39015,31,blue-collar,single,secondary,0,1257,1,0,cellular,14,may,350,2,-1,0,unk0wn,0
39016,30,entrepreneur,single,tertiary,0,303,1,0,cellular,14,may,176,2,365,4,failure,0
39017,50,services,divorced,secondary,0,622,1,0,cellular,14,may,93,3,-1,0,unk0wn,0
39018,46,management,divorced,tertiary,0,24598,1,0,cellular,14,may,118,4,374,3,failure,0
39019,26,admin.,single,secondary,0,681,1,0,cellular,14,may,336,2,322,3,failure,0
